nom,prenom,age,taille,poids,sexe,sport_licence,niveau_etude,region,smoker,nationalité_francaise,revenu_estime_mois,montant_pret
Da Silva,Nath,47,155.5,61.5,H,non,doctorat,Auvergne-Rhône-Alpes,non,non,3363,500.0
Lombard,Claudine,38,157.8,71.3,H,oui,doctorat,Bretagne,non,oui,2087,38814.682998156815
Pinto,Amélie,48,171.7,57.5,H,oui,doctorat,Bretagne,non,oui,2645,39389.28603622862
Weiss,Anouk,59,163.6,70.0,F,non,bac+2,Occitanie,non,oui,501,2533.599338334526
Leclercq,Margaud,50,156.3,62.0,F,oui,doctorat,Occitanie,non,oui,500,27392.426037258356
Georges,Zoé,73,170.3,77.5,H,oui,master,Bretagne,non,oui,576,17884.704905020768
Lacombe,Roger,51,169.1,78.3,H,oui,doctorat,Normandie,non,oui,500,21516.137618161927
Coulon,Catherine,36,160.3,63.2,F,oui,master,Bretagne,non,non,3065,509.9587261980704
Courtois,Gilles,44,157.2,68.8,F,oui,doctorat,Hauts-de-France,oui,non,4026,500.0
Coste,Jeanne,57,158.7,65.3,H,oui,doctorat,Occitanie,non,oui,3769,39413.35012628612
Petitjean,Laurence,43,164.2,58.4,H,non,master,Occitanie,oui,oui,2598,14042.06761905677
De Oliveira,Odette,53,159.6,76.2,H,non,master,Occitanie,non,non,2168,500.0
Martin,Élisabeth,72,158.7,73.2,H,oui,master,Bretagne,non,oui,1030,22233.22132422553
Noël,Cécile,64,164.5,60.5,H,oui,master,Occitanie,non,oui,3677,40000.0
Baron,Nicolas,53,166.1,71.5,H,oui,doctorat,Normandie,non,oui,2035,40000.0
Parent,Joseph,45,172.9,77.1,H,non,master,Hauts-de-France,non,oui,2906,19840.433359410126
Pierre,Olivie,72,155.5,61.3,H,oui,doctorat,Bretagne,non,oui,2345,33096.098164895666
Dumont,Christiane,39,172.9,58.2,H,oui,bac,Normandie,non,non,1377,500.0
Blin,Émile,56,167.2,63.1,H,oui,doctorat,Auvergne-Rhône-Alpes,oui,oui,1208,14098.214468357675
Ollivier,Paul,39,169.5,76.8,H,oui,doctorat,Normandie,non,oui,1230,25746.13337647586
Ollivier,Virginie,44,173.7,57.9,H,oui,doctorat,Normandie,oui,oui,3248,22011.41474326849
Couturier,Anouk,52,158.0,52.7,H,oui,doctorat,Bretagne,non,oui,1328,27014.322247747557
Vidal,Benoît,36,157.8,59.0,H,oui,master,Occitanie,non,oui,2692,28367.878835391148
Lesage,Luc,48,160.6,68.1,F,non,doctorat,Normandie,non,non,3177,500.0
Lacroix,Noël,42,160.2,57.4,H,oui,bac,Occitanie,non,oui,3321,22347.272320743272
Nicolas,Céline,63,174.3,50.2,H,non,bac+2,Occitanie,non,oui,2232,15563.885838362321
Pineau,Adélaïde,69,173.9,60.3,H,oui,bac+2,Occitanie,non,oui,2838,22245.3413823901
Rocher,Geneviève,66,163.8,71.2,H,oui,aucun,Bretagne,non,oui,500,7647.433217030652
Hernandez,Benjamin,73,166.1,71.9,H,oui,doctorat,Auvergne-Rhône-Alpes,non,oui,3491,39309.75516048145
Poulain,Cécile,59,155.8,50.3,H,oui,bac+2,Normandie,oui,oui,1194,11325.230305597135
Bonnin,Patrick,42,168.3,56.4,H,oui,doctorat,Occitanie,non,oui,2351,32661.85299467907
Guillou,Alexandria,55,163.7,55.9,H,oui,bac+2,Occitanie,non,non,1294,500.0
Boulanger,Claudine,41,155.5,51.5,F,oui,bac+2,Occitanie,non,oui,2652,22537.06491777328
Bertrand,Guillaume,47,174.1,54.3,H,oui,master,Occitanie,non,oui,2060,30097.65348450371
Coste,Renée,64,157.2,65.3,H,oui,aucun,Occitanie,non,non,2712,500.0
Lefebvre,Josette,39,164.3,78.5,F,oui,bac+2,Occitanie,oui,non,1313,500.0
Henry,Pauline,37,162.1,78.4,H,oui,aucun,Auvergne-Rhône-Alpes,non,oui,5189,24890.08446846443
Laurent,Jacques,48,167.1,67.4,H,oui,bac+2,Occitanie,non,oui,2325,32116.49400149785
Barthelemy,Antoinette,50,163.9,53.4,H,oui,aucun,Bretagne,non,non,2916,500.0
Brunet,Richard,67,171.7,50.8,H,oui,bac+2,Normandie,oui,oui,2261,500.0
Baudry,Stéphanie,39,172.7,71.9,H,oui,bac+2,Occitanie,non,oui,2721,23869.15828426057
Masson,Virginie,58,158.3,67.0,H,oui,bac+2,Corse,oui,oui,1373,1166.697650816248
Launay,Margot,63,172.2,62.1,H,non,doctorat,Bretagne,non,non,1844,500.0
Bruneau,Émile,62,163.0,55.1,H,oui,doctorat,Occitanie,non,oui,3643,40000.0
Nguyen,Zacharie,55,162.3,78.5,H,oui,bac,Auvergne-Rhône-Alpes,non,non,2140,500.0
Royer,Éléonore,48,173.9,54.3,H,oui,doctorat,Occitanie,non,oui,2808,36874.81557593757
Schmitt,Pénélope,38,162.9,50.1,H,oui,doctorat,Occitanie,non,oui,2225,31770.09227327969
Costa,André,53,160.5,67.9,F,non,master,Normandie,non,oui,2064,6814.2429039797935
Georges,Margaux,37,157.2,77.7,F,non,master,Auvergne-Rhône-Alpes,non,oui,2855,15067.459326822898
Chrétien,Dominique,47,170.0,67.7,H,oui,master,Auvergne-Rhône-Alpes,non,oui,2030,24944.585817862262
Ledoux,Martin,67,170.2,61.2,H,oui,master,Occitanie,non,oui,4275,40000.0
Petit,Marc,72,159.9,71.9,H,oui,doctorat,Occitanie,oui,non,2868,500.0
Chauveau,Alexandre,59,162.0,77.7,H,oui,doctorat,Auvergne-Rhône-Alpes,non,oui,2438,33642.672417241265
Lecomte,Martine,65,173.7,57.3,H,oui,doctorat,Occitanie,non,oui,2131,27850.95543704884
Couturier,Bernadette,36,173.4,63.5,H,oui,doctorat,Occitanie,non,oui,4142,40000.0
Faivre,Laurent,53,169.9,64.0,H,oui,bac+2,Hauts-de-France,non,oui,1685,24061.006362617933
Collin,Benjamin,38,163.5,72.7,H,oui,master,Auvergne-Rhône-Alpes,non,oui,1763,34475.719493533405
Bonnet,Michèle,62,167.1,70.7,H,oui,master,Auvergne-Rhône-Alpes,non,oui,2314,33218.18669577083
Adam,Joseph,65,155.9,74.5,H,oui,bac,Occitanie,non,non,500,500.0
Nguyen,Michel,58,174.8,62.2,F,oui,master,Normandie,non,oui,3900,22020.310910120494
Foucher,William,50,170.8,57.6,H,non,doctorat,Auvergne-Rhône-Alpes,non,oui,4406,35394.90436644471
Petitjean,Constance,41,170.3,70.6,H,non,doctorat,Bretagne,non,non,3098,3972.69898326782
Laine,Aurore,66,157.9,63.6,F,oui,doctorat,Auvergne-Rhône-Alpes,oui,oui,500,4372.439455076448
Marty,Antoine,65,172.6,62.6,H,non,master,Normandie,non,oui,2866,26749.21709582683
Weiss,Véronique,63,158.8,67.4,H,non,bac+2,Normandie,non,oui,3877,17028.85026803862
Gilbert,Marguerite,68,165.1,62.0,H,oui,master,Occitanie,non,oui,2243,33951.70953717654
Texier,Anastasie,66,156.5,53.0,H,non,bac+2,Bretagne,non,oui,1327,19716.73200380006
Alves,Madeleine,62,163.3,59.2,F,oui,master,Hauts-de-France,non,oui,2266,21847.589883167093
Dijoux,Anaïs,68,170.2,65.9,H,oui,master,Occitanie,non,oui,3299,35260.42035881592
Roger,Adélaïde,38,169.1,57.8,H,oui,master,Bretagne,non,oui,2556,29647.43058963146
Traore,Éric,68,171.6,61.0,H,non,master,Occitanie,non,oui,3333,34121.25075645332
Dupont,Bernard,56,157.0,70.2,H,oui,doctorat,Occitanie,non,oui,2485,34155.62715476524
Legros,Clémence,44,158.9,68.8,F,oui,bac,Occitanie,non,oui,2212,14357.65842559352
Fontaine,Bernard,40,174.6,63.9,H,oui,doctorat,Bretagne,oui,oui,2539,24410.618332166803
Rodriguez,Clémence,39,164.9,77.9,H,oui,bac+2,Occitanie,non,oui,4116,25808.1736961152
Paul,Susanne,66,172.8,73.6,H,non,master,Occitanie,non,oui,2983,25818.480044047115
Denis,Anaïs,72,159.5,63.3,F,non,master,Auvergne-Rhône-Alpes,non,oui,500,12087.567479693927
Normand,Cécile,49,164.7,74.9,H,oui,bac,Normandie,non,non,2267,500.0
Gilbert,Gilbert,55,155.4,75.9,H,oui,master,Occitanie,oui,oui,3576,16111.86640612298
Schneider,Margot,70,158.5,68.7,H,oui,doctorat,Occitanie,oui,oui,2414,17306.384563362266
Grondin,Augustin,55,174.7,53.0,H,oui,doctorat,Occitanie,oui,oui,2097,28368.668585455533
Bouchet,Eugène,62,163.5,59.2,H,non,master,Normandie,oui,oui,2279,6049.730926749641
Maury,Lucy,48,167.5,60.1,H,oui,master,Auvergne-Rhône-Alpes,oui,non,2362,500.0
Bernard,Patrick,68,168.4,51.0,H,oui,doctorat,Occitanie,non,oui,2980,40000.0
Vallet,Gérard,40,159.2,75.7,H,oui,master,Normandie,non,non,1554,500.0
Diallo,Lorraine,60,156.2,56.5,F,oui,bac+2,Normandie,oui,non,1424,500.0
Dupuis,Agnès,39,167.2,71.8,H,oui,bac+2,Occitanie,non,non,3188,500.0
Mary,Édith,68,161.3,74.9,H,oui,doctorat,Hauts-de-France,non,oui,582,30418.342405830197
Gros,Philippe,74,166.2,67.3,F,oui,bac+2,Hauts-de-France,non,oui,4288,32118.917502912074
Gautier,Benjamin,70,158.3,62.1,H,oui,doctorat,Normandie,non,oui,1221,31141.816127010854
Barbier,Denise,69,170.2,64.5,H,non,master,Occitanie,non,oui,500,17416.923620771202
Da Costa,Virginie,69,173.8,58.8,H,non,doctorat,Normandie,oui,oui,4150,18698.224985736346
Laurent,Maurice,73,165.9,66.4,F,non,bac+2,Corse,non,oui,2015,10296.642434521415
Gros,Michèle,62,156.1,62.0,H,oui,master,Occitanie,oui,oui,3336,23682.48127179331
Albert,Gilles,43,168.5,60.2,H,oui,master,Bretagne,oui,oui,2082,25093.551322248695
François,Benoît,37,165.9,75.2,H,oui,bac,Occitanie,non,oui,984,12408.37530614523
Camus,Thierry,48,155.8,67.9,H,non,bac+2,Normandie,non,non,1024,500.0
Fernandez,Rémy,47,172.1,61.4,H,oui,master,Provence-Alpes-Côte d’Azur,non,oui,3379,40000.0
Lecoq,Hortense,47,162.5,54.2,H,oui,doctorat,Bretagne,non,oui,4153,40000.0
Joubert,Marianne,59,169.2,75.6,H,oui,master,Bretagne,non,oui,4338,40000.0
Roger,Audrey,59,157.2,75.2,H,oui,doctorat,Occitanie,non,oui,3004,37292.64085872522
Leconte,Stéphane,39,166.1,70.7,H,oui,doctorat,Auvergne-Rhône-Alpes,oui,non,3774,2354.167317884544
Goncalves,Denis,60,173.1,65.2,H,non,doctorat,Bretagne,non,oui,2111,25527.28533560756
Bernier,Luce,63,166.9,71.2,H,oui,doctorat,Occitanie,non,oui,2400,34114.82621232305
Dufour,Alexandrie,53,164.0,62.7,H,non,doctorat,Occitanie,non,oui,4152,29975.498919783367
Mallet,Laurence,68,165.2,78.4,H,oui,doctorat,Auvergne-Rhône-Alpes,non,non,3226,8866.692956861547
Joseph,Matthieu,59,158.6,71.7,H,oui,master,Auvergne-Rhône-Alpes,non,non,2577,12815.085158935122
De Oliveira,Emmanuelle,38,171.2,70.4,H,non,master,Auvergne-Rhône-Alpes,non,oui,3964,27131.649645882444
Merle,Émilie,40,172.2,74.6,H,oui,master,Occitanie,non,non,4916,14354.963738956603
Bouchet,Jacqueline,47,157.4,75.5,H,oui,bac+2,Bretagne,non,oui,672,21668.667949428025
Alves,Jeannine,62,172.4,63.0,H,oui,master,Occitanie,non,non,1862,500.0
Dupuy,Marie,72,171.2,57.9,H,oui,doctorat,Occitanie,non,non,2498,16245.997331543696
Gaudin,Michelle,74,157.0,72.6,H,oui,doctorat,Normandie,non,non,2287,1062.2911939769365
Lecoq,Chantal,49,160.5,63.3,H,oui,master,Normandie,non,oui,2202,27616.126317903854
Chrétien,Thierry,67,170.6,54.5,H,oui,doctorat,Auvergne-Rhône-Alpes,non,oui,1924,35426.58853188292
Gallet,Édouard,69,167.9,77.5,H,oui,doctorat,Auvergne-Rhône-Alpes,non,oui,3694,40000.0
Pires,William,56,157.2,57.5,H,oui,bac+2,Occitanie,non,oui,3190,20275.43693364009
Chartier,Susanne,61,172.9,71.5,H,oui,bac,Occitanie,non,oui,4177,30062.087759317317
Duhamel,Olivie,65,163.3,51.3,F,oui,master,Occitanie,non,oui,3929,33433.553351672985
Lemonnier,Laurent,50,170.7,70.4,F,non,doctorat,Corse,non,oui,3626,13626.15735704392
Raymond,Clémence,49,161.7,58.8,H,oui,bac+2,Normandie,non,non,2423,729.4360360268098
Evrard,Maryse,38,172.5,73.9,H,oui,master,Bretagne,non,oui,1181,29098.53843150388
Fernandez,Audrey,44,159.3,69.7,H,oui,master,Normandie,non,oui,2553,21308.93927319446
Louis,Daniel,50,162.7,75.1,H,oui,master,Occitanie,non,oui,4009,30766.355427143215
Laine,Nath,42,162.0,55.0,H,oui,doctorat,Occitanie,non,non,1859,12127.407224447894
Toussaint,Diane,70,155.7,61.6,F,non,aucun,Normandie,non,oui,2240,507.0809257102529
Petitjean,Marcel,36,159.1,79.1,H,oui,bac+2,Normandie,non,oui,2900,21278.485270946872
Lebreton,Pierre,42,155.5,73.6,F,oui,bac+2,Occitanie,non,oui,2294,13883.620544136793
Hoarau,Geneviève,54,173.4,54.2,F,oui,bac+2,Corse,non,oui,2420,7103.031009422895
Gaillard,Christine,46,166.0,58.2,H,non,doctorat,Occitanie,non,oui,2392,23845.602350611476
Riou,Claire,42,161.9,62.6,H,oui,master,Occitanie,non,oui,4432,32498.184836853743
Didier,Brigitte,58,173.6,77.3,H,oui,doctorat,Hauts-de-France,non,oui,3241,24255.17943808349
Hernandez,Astrid,57,161.4,61.4,F,oui,master,Normandie,non,oui,2915,29860.066432003932
Vincent,Franck,48,167.3,68.7,H,oui,bac+2,Occitanie,oui,oui,500,10853.168363057217
Guichard,Alphonse,53,174.7,74.6,F,oui,master,Hauts-de-France,non,oui,1950,11433.7227409657
Marchal,Alexandre,70,163.7,71.8,H,oui,bac+2,Occitanie,non,non,1911,500.0
De Sousa,Inès,66,162.0,62.1,H,oui,doctorat,Hauts-de-France,oui,oui,2160,14128.808986426167
Le Goff,Georges,71,155.3,74.4,F,non,bac,Bretagne,non,non,3763,500.0
Vidal,David,70,156.5,55.2,H,oui,master,Occitanie,oui,oui,500,9276.167100631717
Rocher,Lucy,40,172.8,68.3,H,oui,aucun,Occitanie,non,oui,758,4892.828921410638
Foucher,Anastasie,42,172.2,80.0,H,non,bac+2,Occitanie,non,oui,1390,22074.735420381432
Reynaud,Gabrielle,51,167.6,73.9,H,oui,master,Île-de-France,non,non,1759,4834.371576619048
Delmas,Marcel,54,166.5,75.0,H,oui,doctorat,Occitanie,oui,oui,3942,25726.68087466538
Briand,Renée,43,168.8,50.6,H,non,doctorat,Occitanie,non,non,1419,500.0
Gallet,Amélie,45,159.7,77.2,H,non,aucun,Occitanie,non,oui,2003,9730.884782008778
Le Goff,Guy,38,155.7,56.6,H,oui,doctorat,Auvergne-Rhône-Alpes,non,oui,3626,32743.488341535332
Diaz,Célina,37,165.7,56.5,H,oui,aucun,Occitanie,non,oui,664,2842.8854178224
Dumas,Bernard,41,158.3,57.1,F,oui,doctorat,Bretagne,non,oui,500,31734.114200557673
Chauvet,Raymond,51,174.0,63.9,H,oui,bac+2,Normandie,non,oui,2523,23811.93093998823
Chauvin,Odette,52,156.2,71.9,F,oui,master,Normandie,oui,oui,3912,19107.610025180566
Lacroix,Joseph,38,160.6,67.1,H,non,master,Bretagne,non,oui,925,29360.732300718508
Munoz,Jeannine,43,170.4,77.8,H,oui,master,Occitanie,non,oui,1493,26203.73976474249
Vincent,André,54,164.3,77.8,F,oui,bac+2,Normandie,non,oui,1044,8135.069193202087
Lacombe,Anaïs,42,173.0,52.7,H,oui,master,Occitanie,non,oui,2483,27521.61471561826
Rousset,Anouk,51,157.1,60.4,H,oui,master,Normandie,non,oui,1171,16506.838454847155
Philippe,Aurélie,46,158.0,69.1,H,oui,master,Normandie,non,oui,4095,40000.0
De Sousa,Anne,53,172.1,53.5,H,oui,master,Occitanie,non,oui,500,23872.80858768358
Fontaine,Josette,44,168.8,62.3,F,non,bac,Occitanie,non,oui,1977,10030.070749854447
Evrard,Michelle,75,156.5,70.9,H,oui,master,Occitanie,non,oui,922,28752.919642746856
Maillard,Charles,62,160.1,59.3,H,oui,bac+2,Occitanie,non,oui,5822,35216.94609536234
Lucas,Adélaïde,59,166.4,62.3,H,oui,doctorat,Hauts-de-France,oui,oui,2198,14068.23573995555
Martel,Alice,59,158.9,72.4,H,oui,master,Normandie,non,oui,1380,22761.434443459773
Lenoir,Dorothée,57,161.1,64.3,F,oui,bac+2,Occitanie,non,oui,3308,17868.194646057305
Philippe,Alexandre,59,164.0,71.3,H,oui,doctorat,Auvergne-Rhône-Alpes,oui,oui,4294,34500.784377045115
Samson,François,36,169.3,58.8,H,oui,aucun,Corse,non,oui,4034,16796.484404173447
Marion,Maurice,46,161.4,63.1,H,oui,master,Occitanie,oui,oui,1990,16119.301769754162
Lopez,Capucine,57,155.1,51.3,H,oui,doctorat,Occitanie,non,oui,2977,36657.9754495387
Besnard,Guy,59,159.9,53.4,H,oui,master,Hauts-de-France,oui,oui,3872,20018.771918883165
Letellier,Catherine,70,169.7,56.5,H,oui,doctorat,Normandie,non,non,2627,12021.637862188485
Lelièvre,Yves,54,163.0,65.2,H,oui,bac+2,Hauts-de-France,non,non,3014,500.0
Lacombe,Gilbert,54,173.2,65.3,H,non,bac+2,Normandie,non,oui,2970,5897.768691784506
Petitjean,Monique,43,168.9,53.4,H,oui,bac+2,Occitanie,non,oui,619,18830.344296876905
Regnier,Olivie,69,163.6,69.0,H,non,doctorat,Normandie,non,oui,2988,31891.172106539965
Denis,Virginie,46,160.1,51.6,H,oui,bac+2,Auvergne-Rhône-Alpes,non,oui,1588,25083.87122379268
Martineau,Claudine,62,174.7,59.2,H,oui,doctorat,Bretagne,oui,oui,1647,20886.847522659933
Lebrun,Maryse,70,157.5,66.4,H,oui,bac+2,Normandie,non,oui,3005,18844.939509069656
Fontaine,Émile,61,160.9,66.8,H,oui,doctorat,Hauts-de-France,oui,oui,3516,26536.487658901606
Peron,Thibaut,59,169.3,71.8,F,oui,bac,Occitanie,non,oui,3496,18691.39476467337
Peron,Christophe,63,172.4,67.4,H,oui,master,Hauts-de-France,non,oui,2947,26159.03686170835
Lenoir,Élise,44,163.6,69.2,H,oui,bac+2,Occitanie,non,oui,3793,38284.316714968954
Jacquot,Joseph,39,159.5,64.3,H,non,doctorat,Occitanie,non,oui,2396,21349.99952909334
Vallée,Chantal,65,157.7,61.9,H,oui,master,Occitanie,non,oui,1943,35647.18510563733
Dupont,Colette,69,162.5,79.8,H,oui,master,Occitanie,non,oui,1182,23886.919524353198
Marie,Zacharie,73,174.9,53.4,H,oui,doctorat,Auvergne-Rhône-Alpes,non,oui,1961,25166.147615645627
Duval,Alexandria,74,159.8,65.5,H,oui,master,Normandie,non,non,2012,500.0
Royer,Virginie,65,166.4,56.6,H,oui,bac+2,Normandie,non,oui,1543,23469.480382997204
Ferreira,Bernadette,41,173.4,69.7,H,oui,aucun,Bretagne,non,oui,3789,20830.724835975147
Besnard,Clémence,74,163.7,73.7,H,oui,bac+2,Occitanie,non,oui,1810,13866.107293808025
Weber,André,66,161.8,78.1,H,oui,bac+2,Auvergne-Rhône-Alpes,non,oui,3546,29861.42734101915
Roche,Marcel,47,158.3,51.3,F,non,bac+2,Occitanie,non,non,4169,500.0
Noël,Thibault,65,170.4,77.6,H,non,doctorat,Occitanie,non,oui,2245,27939.07200543981
Sauvage,Pauline,75,165.7,53.0,F,oui,doctorat,Hauts-de-France,non,oui,4176,35570.99908033806
Pascal,Françoise,51,156.9,55.2,H,oui,bac,Normandie,non,oui,3033,14350.64796125947
Loiseau,Frédéric,48,155.2,67.8,H,oui,master,Auvergne-Rhône-Alpes,non,oui,2897,29558.97972442175
Richard,Julien,40,174.6,51.9,H,oui,doctorat,Auvergne-Rhône-Alpes,oui,oui,3399,33879.212325534696
Normand,Tristan,56,173.1,74.4,F,oui,bac+2,Hauts-de-France,non,non,3231,500.0
Chauvet,Jean,64,172.6,72.7,H,oui,master,Bretagne,oui,oui,2101,15493.209320860024
Dias,Jacqueline,37,166.3,53.6,H,non,doctorat,Bretagne,non,oui,500,16106.544341018729
Leclerc,Anne,63,170.8,72.7,F,oui,bac+2,Normandie,oui,oui,3079,11576.193064790605
Leduc,Daniel,49,173.2,50.4,F,oui,doctorat,Normandie,non,oui,2025,27145.78859758732
Loiseau,Éléonore,55,156.6,50.6,H,oui,doctorat,Hauts-de-France,oui,oui,2870,18059.769848104792
Ramos,Valentine,60,167.6,68.9,H,oui,bac+2,Bretagne,non,oui,2464,27381.426980641172
Normand,Michèle,54,161.6,68.7,H,non,master,Hauts-de-France,non,oui,2667,25803.661920775652
Hubert,Gabrielle,67,171.5,78.1,H,oui,doctorat,Normandie,non,oui,2112,26077.69921540889
Morin,Honoré,63,167.7,75.7,H,oui,master,Occitanie,oui,non,4102,500.0
Coulon,Éric,36,164.8,56.5,F,oui,master,Normandie,non,oui,1792,21943.377878601856
Jacob,Adrienne,61,159.9,58.9,F,oui,doctorat,Normandie,non,oui,2897,28535.99418049206
Chrétien,Claudine,56,166.2,61.9,H,oui,bac+2,Occitanie,non,oui,2020,18529.874565924496
Lambert,Patrick,72,157.5,65.0,H,oui,doctorat,Occitanie,non,non,2688,13012.401186774541
Mace,Noémi,40,161.7,58.9,H,non,master,Occitanie,oui,oui,1632,12224.125723343948
Martin,Élise,56,156.3,79.2,H,oui,doctorat,Normandie,non,oui,2939,23214.609900599542
Prévost,Élodie,63,168.6,62.5,H,oui,doctorat,Normandie,non,oui,3732,34165.010453342555
Philippe,François,44,170.6,64.3,H,oui,master,Occitanie,non,oui,3470,40000.0
Lévêque,Lucy,42,163.6,50.3,H,oui,doctorat,Occitanie,non,oui,2703,37729.02457899095
Jacob,Capucine,47,159.1,77.6,H,oui,doctorat,Occitanie,non,oui,3342,40000.0
Thibault,Audrey,73,173.3,79.7,F,oui,bac+2,Occitanie,non,oui,3264,27920.47139315739
Maréchal,Océane,46,171.5,56.9,H,oui,doctorat,Normandie,non,oui,1929,30301.344125998636
Ribeiro,Alfred,68,157.0,79.4,H,non,bac+2,Occitanie,non,oui,3358,23915.420800458098
Michaud,Éléonore,39,155.1,50.6,H,oui,doctorat,Normandie,oui,oui,2027,24198.310219186016
Gaudin,Célina,40,164.3,57.2,F,oui,doctorat,Auvergne-Rhône-Alpes,non,oui,3248,37187.20748376379
Pierre,Anastasie,72,156.5,54.9,H,non,doctorat,Auvergne-Rhône-Alpes,non,oui,4666,36053.94014691298
Thomas,Maryse,63,162.8,55.6,H,oui,master,Occitanie,non,oui,2032,27988.294611831294
Lemonnier,Honoré,51,156.9,64.5,F,non,doctorat,Occitanie,non,oui,4126,25062.19217846611
Nicolas,Yves,39,156.8,53.9,F,oui,doctorat,Bretagne,non,oui,3170,35244.07152283248
Duhamel,William,42,173.5,74.8,H,oui,bac+2,Occitanie,non,oui,2014,16213.545539503666
Grégoire,Juliette,57,161.7,58.2,H,non,doctorat,Normandie,non,oui,4580,29366.880043635236
Bègue,François,67,174.9,53.9,H,non,bac+2,Provence-Alpes-Côte d’Azur,non,oui,2961,20432.439790375352
Dubois,Philippe,60,156.0,70.8,H,oui,doctorat,Bretagne,non,oui,2850,34181.472842849624
Lucas,Alexandrie,39,168.6,78.6,H,oui,master,Occitanie,non,oui,2836,27818.913646274115
Leleu,David,55,165.2,77.4,H,oui,master,Bretagne,non,oui,1326,26984.37011622242
Blanchet,Alice,48,166.0,63.6,H,oui,master,Auvergne-Rhône-Alpes,non,oui,1765,30571.311723321887
Guillaume,Maggie,56,172.6,53.0,F,non,doctorat,Normandie,non,non,3535,3886.2865092645475
Maurice,Maurice,38,156.9,59.6,F,oui,doctorat,Occitanie,oui,oui,1503,12693.07814310946
Perrier,Margaud,39,162.7,68.7,H,oui,bac+2,Normandie,oui,oui,2637,19723.52308634312
Valentin,Arthur,37,164.0,77.5,F,oui,bac+2,Occitanie,oui,oui,2369,13169.055393127466
Besnard,Monique,73,164.4,58.3,H,oui,doctorat,Occitanie,non,oui,1333,31852.469159719705
Pineau,Guy,72,162.8,67.7,F,oui,bac+2,Corse,non,oui,2595,11148.245646483096
Blanc,Michelle,59,160.5,55.3,H,oui,aucun,Bretagne,non,oui,2042,17263.604209342706
Olivier,Capucine,60,173.8,59.5,H,oui,doctorat,Auvergne-Rhône-Alpes,non,oui,3388,40000.0
Prévost,Marine,50,168.1,52.4,H,oui,doctorat,Normandie,non,oui,3433,40000.0
Peltier,Charles,44,165.6,77.8,H,oui,bac+2,Occitanie,non,oui,1621,27158.733641918217
Bonneau,Josette,38,163.6,76.1,F,non,master,Bretagne,non,non,2957,500.0
Grondin,Joseph,69,174.2,59.9,H,non,aucun,Hauts-de-France,oui,oui,2451,500.0
Schneider,Maryse,42,172.7,75.4,H,oui,master,Normandie,non,oui,3144,36793.732533110255
Jacob,Corinne,59,156.5,75.1,F,oui,bac+2,Auvergne-Rhône-Alpes,non,oui,1000,12381.419825418036
Maillet,Thomas,69,158.5,52.1,H,oui,master,Occitanie,non,oui,4220,34287.91573140847
Gosselin,Colette,69,172.1,79.2,F,oui,doctorat,Bretagne,non,oui,500,24580.183315067396
Coste,Gilbert,50,163.8,51.8,H,non,aucun,Normandie,non,oui,2994,11473.993689897035
Lebreton,Margaux,75,164.0,59.3,H,oui,master,Bretagne,non,non,4391,19639.860753593115
Bousquet,Sophie,64,165.0,60.2,H,oui,master,Occitanie,non,oui,2826,29149.679444010322
Deschamps,Marianne,41,172.5,66.3,H,non,master,Normandie,non,oui,4408,20088.952728101456
Léger,Bernard,68,159.8,75.5,H,oui,doctorat,Occitanie,non,non,809,3466.9197214798364
Bruneau,Michèle,62,167.5,60.7,H,oui,aucun,Bretagne,non,oui,2830,14228.419313357996
Lebreton,Grégoire,45,171.9,63.6,H,oui,master,Occitanie,non,oui,1923,19242.318976798888
Becker,Bernard,46,162.9,79.5,H,oui,master,Occitanie,oui,non,2822,500.0
Duval,Marcel,63,171.2,54.8,H,oui,doctorat,Hauts-de-France,non,oui,1388,27183.905039227804
Berthelot,Lorraine,71,168.0,72.7,H,oui,master,Occitanie,non,oui,1048,29997.186804664034
Chrétien,Vincent,64,170.0,65.3,H,oui,bac+2,Occitanie,non,non,2178,500.0
Bigot,Claire,70,157.5,66.9,H,oui,doctorat,Corse,non,oui,4087,32404.90327322983
Gallet,Denise,73,174.0,73.8,H,oui,bac,Occitanie,non,oui,4717,33782.474694389624
Grégoire,Adélaïde,60,173.6,62.9,H,non,bac+2,Normandie,non,oui,3688,12029.725454582229
Thierry,Denise,69,161.6,79.3,H,oui,aucun,Auvergne-Rhône-Alpes,non,oui,2015,17160.882108001355
Maillet,Océane,61,164.3,62.5,H,oui,doctorat,Occitanie,non,oui,3494,37918.05107840589
Thibault,Sébastien,57,158.0,78.7,H,oui,doctorat,Occitanie,oui,non,3675,6530.287294160333
Da Costa,Éléonore,70,158.8,66.4,H,oui,doctorat,Bretagne,non,oui,2200,33882.58045798092
Dupont,Corinne,37,155.5,72.9,H,oui,doctorat,Occitanie,non,oui,4717,38778.31354786758
Maurice,Aurore,38,156.0,56.3,F,oui,master,Occitanie,non,oui,3928,30414.544521428026
Mathieu,Sébastien,45,156.5,58.7,H,oui,bac+2,Occitanie,non,oui,3735,37185.95661667231
Colin,Renée,63,167.2,66.5,H,oui,master,Hauts-de-France,oui,oui,4878,28816.550522707315
Lebrun,Emmanuelle,67,160.5,57.3,H,oui,master,Bretagne,non,oui,1073,24253.53614909954
Brunel,Éléonore,48,158.5,76.2,H,oui,aucun,Corse,non,oui,3030,500.0
