nom,prenom,age,taille,poids,sexe,sport_licence,niveau_etude,region,smoker,nationalité_francaise,revenu_estime_mois,montant_pret
Germain,Célina,66,157.5,72.8,F,oui,bac,Auvergne-Rhône-Alpes,non,non,3625,500.0
Baron,Éric,25,170.1,113.0,H,non,master,Île-de-France,oui,non,500,500.0
Guichard,Josette,48,180.6,67.4,F,non,doctorat,Hauts-de-France,oui,oui,3426,5262.076646299646
Diaz,Christophe,63,174.4,59.0,F,non,bac,Hauts-de-France,non,non,2774,500.0
Blanchard,Daniel,26,151.4,79.0,F,non,master,Occitanie,non,non,2857,500.0
Legendre,Alexandrie,46,176.4,85.9,H,oui,doctorat,Provence-Alpes-Côte d’Azur,oui,oui,2941,28186.16028290525
Hubert,Marc,43,171.5,56.8,H,non,aucun,Normandie,oui,non,1645,500.0
Lebreton,Sébastien,59,181.9,91.5,H,oui,doctorat,Bretagne,non,oui,2214,37722.55624792582
Martel,Olivie,61,170.5,56.4,F,non,bac+2,Île-de-France,non,non,3907,500.0
Hamel,Noël,57,176.7,99.1,H,non,master,Corse,non,non,1446,500.0
Bazin,Thibault,74,166.2,73.5,F,oui,bac+2,Provence-Alpes-Côte d’Azur,oui,oui,3275,13245.75084938858
Carre,Adèle,42,167.8,56.9,H,non,bac,Provence-Alpes-Côte d’Azur,non,oui,3557,22508.581009301353
Parent,Michel,66,177.2,56.3,H,oui,aucun,Bretagne,oui,non,4126,500.0
Guillaume,Raymond,37,181.7,72.0,F,oui,aucun,Auvergne-Rhône-Alpes,non,non,2595,500.0
Hamon,Lorraine,40,175.5,57.1,H,oui,aucun,Occitanie,non,oui,2536,17177.975125298173
Camus,Bertrand,18,148.5,83.1,F,non,bac,Corse,non,oui,626,500.0
Barbe,Richard,60,185.0,65.0,H,non,doctorat,Corse,oui,oui,2245,500.0
Vaillant,Alexandre,55,163.7,65.7,H,non,master,Provence-Alpes-Côte d’Azur,oui,non,4202,500.0
Maury,Hélène,71,145.1,89.2,F,oui,aucun,Île-de-France,non,non,2905,500.0
Moreau,Bernadette,48,157.9,53.9,H,non,aucun,Auvergne-Rhône-Alpes,non,oui,4511,14735.274793269366
Letellier,Sabine,51,160.5,52.7,F,non,doctorat,Occitanie,non,non,3864,500.0
Étienne,Marthe,62,173.4,55.9,F,non,bac,Hauts-de-France,oui,oui,2759,500.0
Devaux,Céline,47,159.7,86.5,H,oui,bac,Occitanie,non,oui,3773,32101.963273067067
Duval,Alain,28,175.3,75.4,F,oui,doctorat,Normandie,oui,oui,4613,30842.014879992043
Camus,Xavier,54,170.0,52.3,F,oui,doctorat,Hauts-de-France,oui,oui,3039,23508.64612073572
Munoz,Lucas,41,190.9,54.8,F,non,master,Île-de-France,oui,oui,2066,9040.825814959218
Joseph,Suzanne,55,174.2,69.2,F,oui,bac+2,Bretagne,oui,oui,1321,4602.715825069818
Mathieu,Brigitte,65,181.2,104.8,F,oui,aucun,Auvergne-Rhône-Alpes,oui,non,2735,500.0
Diallo,Jacques,44,161.0,46.8,F,non,doctorat,Occitanie,non,non,2809,956.3246147861138
Poulain,Sabine,48,181.0,77.1,H,oui,doctorat,Occitanie,non,non,2497,10123.315265720748
Courtois,Daniel,27,164.1,53.6,F,oui,doctorat,Normandie,non,oui,3501,31117.891442007876
Robin,Geneviève,43,179.1,46.8,F,oui,master,Bretagne,oui,non,4407,6603.742720976718
Potier,Gilbert,63,175.7,91.0,H,non,doctorat,Provence-Alpes-Côte d’Azur,oui,oui,889,15580.706769076716
Jacquot,Emmanuelle,57,156.3,67.8,H,oui,master,Île-de-France,oui,non,3103,500.0
Perez,Marianne,52,188.0,80.6,H,oui,bac+2,Corse,oui,non,2208,500.0
Rousseau,Roland,71,159.7,88.5,F,oui,doctorat,Auvergne-Rhône-Alpes,non,oui,1342,30277.966496270725
Boucher,Michèle,49,186.3,65.7,H,non,master,Hauts-de-France,non,oui,4408,30340.66426327299
Bernier,Madeleine,51,176.8,67.9,F,non,bac+2,Provence-Alpes-Côte d’Azur,oui,non,1876,500.0
Jourdan,Agnès,52,166.6,76.4,H,non,bac,Hauts-de-France,non,non,2592,500.0
Michaud,Michèle,27,164.1,67.5,F,non,bac,Île-de-France,non,oui,2594,21051.035828657095
Carpentier,Henri,63,148.7,76.9,H,non,master,Provence-Alpes-Côte d’Azur,non,oui,1324,22501.17917425382
Rousseau,Émile,75,158.5,44.7,F,non,master,Provence-Alpes-Côte d’Azur,oui,oui,500,500.0
Devaux,Anaïs,66,156.4,59.4,H,non,doctorat,Normandie,oui,oui,4843,17822.06244134116
Maréchal,Philippine,38,164.7,72.7,F,non,aucun,Occitanie,oui,oui,2980,500.0
Clerc,Bertrand,32,171.3,68.8,H,non,doctorat,Provence-Alpes-Côte d’Azur,oui,non,1065,500.0
Louis,Henri,59,184.5,97.1,H,non,doctorat,Normandie,non,oui,500,26133.235396559692
Lefebvre,Margaud,58,159.8,65.8,H,oui,bac+2,Hauts-de-France,oui,oui,1342,7455.235172053999
Buisson,Marine,45,175.1,59.1,F,oui,aucun,Occitanie,non,non,5098,500.0
Roy,Pauline,28,181.9,73.2,H,oui,master,Bretagne,non,non,3732,11201.462569060986
Laine,Victor,42,181.1,61.5,F,oui,doctorat,Bretagne,oui,oui,1520,21693.84562613775
Guillon,Nathalie,52,170.8,82.9,H,non,aucun,Normandie,oui,non,2666,500.0
Bigot,William,64,154.2,58.0,F,non,bac,Auvergne-Rhône-Alpes,non,non,2411,500.0
Maillet,Anastasie,66,169.2,99.6,F,non,bac,Auvergne-Rhône-Alpes,non,oui,836,500.0
Jourdan,Renée,56,175.1,92.3,F,oui,bac,Île-de-France,non,oui,5225,35648.50192138935
Vaillant,Charles,18,166.0,77.4,H,non,doctorat,Occitanie,non,oui,3183,30604.341678182827
Boulay,Claude,68,172.0,68.5,H,oui,master,Provence-Alpes-Côte d’Azur,non,non,3023,3609.4247592453353
Mace,Éric,42,144.7,80.2,F,non,bac,Île-de-France,oui,oui,2651,500.0
Pottier,Valérie,30,167.8,100.7,F,oui,bac,Île-de-France,non,non,1690,500.0
Roger,Emmanuel,63,166.0,99.9,F,oui,aucun,Bretagne,oui,oui,1501,500.0
Fernandez,Paulette,49,164.5,67.8,F,oui,bac+2,Occitanie,oui,oui,3508,8612.385250858271
Collet,Jeannine,70,172.1,50.6,F,oui,bac+2,Occitanie,oui,oui,1861,7159.424685139972
Fischer,Suzanne,60,163.9,68.8,H,oui,doctorat,Hauts-de-France,oui,oui,3011,24575.933736164472
Lopez,Danielle,54,174.2,43.4,H,non,bac,Île-de-France,non,non,3776,957.4358536311639
Rivière,Thierry,74,172.5,90.8,F,oui,master,Île-de-France,non,oui,3033,20352.40537533839
Lévêque,Éric,44,181.0,77.0,F,oui,doctorat,Occitanie,non,oui,4115,28888.5745109594
Leduc,Thérèse,66,175.2,68.5,H,oui,aucun,Bretagne,non,oui,5226,26880.886758226326
Grégoire,Joseph,38,178.9,78.6,H,non,bac,Auvergne-Rhône-Alpes,oui,non,968,500.0
Lemonnier,Catherine,69,157.1,74.4,H,oui,master,Provence-Alpes-Côte d’Azur,oui,oui,2674,25642.17006775018
Duhamel,Théodore,39,163.9,72.1,F,oui,aucun,Île-de-France,non,oui,4406,24983.34973938338
Meyer,Stéphane,19,177.0,52.9,F,non,bac,Provence-Alpes-Côte d’Azur,non,oui,2366,7546.910290155342
Daniel,Julien,39,162.0,64.2,H,non,doctorat,Corse,oui,non,2003,500.0
Delattre,Océane,57,165.2,51.2,F,oui,master,Provence-Alpes-Côte d’Azur,oui,non,2346,500.0
Jourdan,André,20,164.4,26.1,F,non,aucun,Hauts-de-France,oui,non,4963,500.0
Marion,Suzanne,46,180.9,64.4,H,non,doctorat,Normandie,oui,oui,2522,10485.556061302108
Couturier,Laure,21,158.3,95.4,H,non,master,Normandie,oui,non,4776,500.0
Vidal,Honoré,44,171.6,85.4,H,oui,master,Normandie,non,non,2710,4379.266190688231
Munoz,Renée,74,156.6,63.8,H,non,aucun,Occitanie,non,oui,2658,6906.7776077242315
Tessier,Édouard,24,165.5,66.7,H,oui,doctorat,Provence-Alpes-Côte d’Azur,oui,non,2390,500.0
Alexandre,Juliette,26,169.2,70.8,F,non,master,Occitanie,non,oui,1227,4630.290694179369
Delaunay,Éléonore,26,162.8,50.7,H,oui,bac,Bretagne,non,oui,3673,23953.73621810977
Besnard,Grégoire,59,148.9,87.3,F,non,doctorat,Hauts-de-France,oui,oui,4163,12501.965656875573
Maillard,Alex,56,167.0,31.0,F,non,bac+2,Île-de-France,oui,oui,2066,500.0
Marie,Charles,50,169.4,54.8,H,non,bac+2,Corse,oui,non,1881,500.0
Rolland,Claire,30,185.3,80.0,H,non,bac,Occitanie,non,oui,1390,11681.78684013003
Letellier,Jules,39,154.0,65.1,F,non,master,Auvergne-Rhône-Alpes,oui,oui,2243,10808.089527169364
Payet,Maggie,74,175.0,62.0,H,non,bac,Île-de-France,oui,non,3113,500.0
Ledoux,Antoine,47,189.4,82.2,H,oui,master,Auvergne-Rhône-Alpes,non,oui,2442,31502.68149207614
Fontaine,Michel,29,168.2,64.6,H,non,aucun,Provence-Alpes-Côte d’Azur,non,oui,3916,12883.177152890003
Charrier,Denis,25,163.7,70.7,H,non,master,Corse,non,oui,2561,13487.80366667848
Courtois,Julien,19,165.0,49.4,H,oui,bac+2,Hauts-de-France,oui,non,2887,500.0
Cohen,Alain,64,169.4,77.5,H,non,doctorat,Corse,oui,oui,1859,9778.49401312438
Grondin,Jérôme,29,182.2,56.8,F,oui,aucun,Hauts-de-France,non,non,4554,500.0
Maréchal,Christiane,74,152.5,76.5,H,non,bac,Bretagne,non,oui,3070,14815.575438081407
Andre,Odette,69,162.0,76.4,F,oui,doctorat,Normandie,oui,oui,4035,27389.691964724192
Verdier,Victor,74,147.8,77.5,H,oui,bac,Normandie,non,oui,500,1065.6152431347343
Carre,Jeanne,45,160.3,94.4,H,oui,doctorat,Corse,non,non,1801,500.0
Blanchet,Adrien,38,158.3,67.0,H,oui,bac+2,Hauts-de-France,non,oui,4981,32842.557099119746
Leduc,Noémi,23,151.7,54.2,F,oui,bac,Normandie,non,oui,4296,23386.10607023876
Marty,Marc,47,188.6,68.4,H,non,bac+2,Occitanie,non,oui,1013,13901.422451078706
Pelletier,Marianne,55,191.0,93.9,F,oui,bac,Corse,oui,oui,3314,500.0
Fleury,Céline,33,161.9,69.3,F,oui,bac+2,Normandie,non,oui,2307,15749.375104580586
Baron,Danielle,71,173.3,91.8,F,non,doctorat,Provence-Alpes-Côte d’Azur,oui,non,3555,500.0
Rousset,Claire,36,159.2,90.6,F,non,bac,Île-de-France,non,oui,2875,9235.6947970685
Collet,Philippe,39,176.9,92.0,F,non,master,Normandie,non,oui,1166,5440.61368353375
Labbé,Hélène,49,169.6,62.0,F,non,master,Île-de-France,oui,oui,618,5280.673382301482
Charrier,Frédéric,34,173.5,107.7,H,non,aucun,Bretagne,oui,non,500,500.0
Lemaître,Patrick,32,169.7,79.6,H,oui,aucun,Auvergne-Rhône-Alpes,oui,oui,2647,500.0
Roux,Lucas,39,168.9,50.5,H,non,bac+2,Bretagne,non,oui,2779,23391.731904747594
Dumas,Victoire,56,162.4,37.2,H,non,aucun,Bretagne,non,non,3933,500.0
Guérin,Paulette,68,179.6,70.8,F,non,doctorat,Île-de-France,non,non,2774,3209.573812668527
Rossi,Françoise,66,180.7,73.4,H,non,bac,Corse,oui,oui,3584,8708.331416419964
Potier,Anastasie,51,167.0,89.7,F,non,bac+2,Provence-Alpes-Côte d’Azur,non,non,2884,500.0
Lefèvre,Alex,45,171.9,50.9,F,oui,master,Occitanie,oui,oui,2844,13570.56418306565
Michel,Marianne,54,161.7,60.4,H,non,aucun,Occitanie,non,oui,1521,608.665469363954
Gérard,Bernard,44,159.3,101.9,F,non,doctorat,Bretagne,non,oui,4097,31007.061943544915
Dufour,Adélaïde,54,189.2,51.7,H,oui,bac,Auvergne-Rhône-Alpes,non,non,2585,500.0
Aubry,Margaud,31,157.1,59.6,F,oui,doctorat,Normandie,oui,oui,1398,6057.947276975643
Mendès,Marc,39,182.4,64.1,F,non,aucun,Hauts-de-France,oui,non,3782,500.0
Becker,Maryse,29,176.0,104.6,H,non,aucun,Hauts-de-France,oui,oui,724,500.0
Da Costa,Anne,42,182.6,87.2,F,oui,bac,Bretagne,oui,oui,1331,8966.860410309986
Guillot,Gilles,41,180.1,75.0,H,oui,bac+2,Normandie,non,oui,2227,32419.21636686457
Gautier,Zacharie,25,161.8,59.2,H,non,master,Provence-Alpes-Côte d’Azur,non,non,4959,16513.369489253273
Becker,Marcel,73,170.0,81.7,H,oui,bac,Bretagne,non,non,1550,500.0
Guichard,Sébastien,60,162.2,86.2,F,oui,doctorat,Bretagne,oui,oui,880,12540.951946869176
Laine,Dominique,61,165.8,70.5,F,non,bac,Île-de-France,oui,oui,2633,2235.3571124532464
Langlois,Guillaume,70,168.2,75.9,F,oui,doctorat,Auvergne-Rhône-Alpes,non,oui,3331,40000.0
Menard,Maryse,54,177.3,55.2,H,oui,bac+2,Occitanie,non,non,2159,500.0
Moreau,Nicolas,63,181.9,83.4,F,non,doctorat,Hauts-de-France,non,oui,852,4270.462547312846
Charrier,Élodie,75,173.5,40.3,F,non,master,Hauts-de-France,oui,oui,2556,500.0
Buisson,William,20,189.0,55.8,H,oui,bac+2,Bretagne,oui,non,1498,500.0
Courtois,Nath,64,177.6,46.9,H,non,master,Provence-Alpes-Côte d’Azur,non,oui,1740,25409.701384480435
Barbe,Emmanuel,24,176.0,60.5,F,non,master,Hauts-de-France,non,oui,2216,10362.91666754172
Monnier,Amélie,20,177.4,76.3,F,oui,aucun,Occitanie,non,oui,2820,13697.073367800154
Perrin,André,43,166.6,75.6,H,non,aucun,Île-de-France,non,oui,2351,538.1389872658393
Jacquet,Susan,26,174.6,62.5,F,non,master,Occitanie,oui,oui,2280,6139.146175163487
Mendès,Emmanuelle,60,160.1,69.5,H,non,bac,Occitanie,non,non,1526,500.0
Blanchet,Colette,28,158.9,73.9,H,oui,bac,Bretagne,oui,oui,2755,9355.683624227328
Ollivier,Alex,43,177.8,63.5,H,oui,aucun,Bretagne,oui,oui,2989,5274.307317518561
Prévost,Sylvie,29,175.5,76.7,H,oui,doctorat,Corse,non,non,1509,500.0
Blanchard,Élisabeth,71,171.5,75.5,H,non,bac+2,Occitanie,oui,oui,2508,14481.477974053472
Guyon,Sophie,21,149.1,72.4,F,oui,bac,Auvergne-Rhône-Alpes,oui,oui,5155,13519.230114892169
Hoarau,William,19,166.4,59.1,F,oui,aucun,Auvergne-Rhône-Alpes,oui,non,2948,500.0
Martins,Arnaude,22,173.1,87.9,H,oui,bac,Hauts-de-France,oui,oui,990,1979.585207416873
Bouchet,Geneviève,24,177.3,78.9,F,non,doctorat,Corse,oui,non,2329,500.0
Rousset,Antoine,43,173.4,85.4,F,oui,bac,Corse,oui,oui,3546,500.0
Gaillard,Alfred,29,158.6,82.3,H,non,bac+2,Île-de-France,non,oui,2422,19490.851031107904
Robert,Jeannine,32,170.7,71.1,H,non,doctorat,Auvergne-Rhône-Alpes,oui,oui,2319,19141.338242852766
Guichard,Marine,31,181.9,68.7,F,non,doctorat,Occitanie,oui,non,1156,500.0
Bernard,Luc,68,166.1,72.7,H,non,aucun,Auvergne-Rhône-Alpes,non,non,3975,500.0
Paul,Yves,67,176.0,57.2,H,non,bac,Auvergne-Rhône-Alpes,non,oui,5482,21153.65459207962
Prévost,Alexandre,19,172.6,89.1,F,non,doctorat,Corse,oui,oui,2317,500.0
Briand,Capucine,57,175.3,82.6,H,non,bac,Normandie,oui,non,3961,500.0
Guyot,Monique,21,180.6,83.1,H,non,master,Bretagne,oui,oui,2121,17805.95748703332
Merle,Timothée,31,164.3,75.0,H,oui,doctorat,Occitanie,non,oui,3619,36872.877618465944
Daniel,Théophile,38,167.8,86.0,H,non,bac+2,Île-de-France,oui,non,4243,500.0
Le Gall,Christiane,39,160.8,57.4,F,oui,bac,Île-de-France,oui,non,2331,500.0
Gautier,Lucie,62,173.1,62.1,H,non,doctorat,Auvergne-Rhône-Alpes,oui,oui,4122,25913.22930100091
Breton,Henri,18,174.2,70.6,H,non,aucun,Corse,oui,non,776,500.0
Goncalves,Antoinette,27,156.8,74.2,H,oui,aucun,Hauts-de-France,oui,oui,500,500.0
Guillaume,Bertrand,23,180.1,67.6,F,non,bac+2,Hauts-de-France,oui,oui,6391,19810.619639053697
Blanchard,Constance,29,193.1,67.3,H,non,bac+2,Occitanie,oui,oui,2372,13678.081409308166
Alves,Gilbert,68,180.0,95.5,F,oui,bac+2,Normandie,non,oui,534,1585.8916354550179
Dos Santos,André,46,152.1,60.7,F,non,bac,Occitanie,oui,non,3199,500.0
Gautier,Nicolas,45,175.0,86.0,H,non,doctorat,Hauts-de-France,oui,oui,1060,2855.6895068930385
Pascal,Alix,47,146.8,82.9,F,non,bac+2,Normandie,non,oui,1506,4782.744430694533
Daniel,Nath,26,149.8,72.2,F,oui,bac,Corse,oui,oui,3451,500.0
Raymond,Jeannine,50,168.8,63.1,F,non,master,Normandie,non,non,2308,500.0
Legros,Agnès,41,166.3,49.8,F,non,bac+2,Provence-Alpes-Côte d’Azur,non,non,1642,500.0
Dufour,Rémy,25,175.2,74.8,F,oui,bac,Normandie,non,non,2701,500.0
Bernier,Olivie,66,160.0,67.3,F,non,bac+2,Île-de-France,non,non,500,500.0
Lévy,Michèle,65,171.8,91.4,H,oui,master,Île-de-France,non,non,731,500.0
Roche,Franck,61,164.1,74.9,H,oui,bac+2,Occitanie,oui,oui,4003,16866.00196514838
Briand,Pénélope,56,165.5,59.6,H,oui,aucun,Provence-Alpes-Côte d’Azur,non,oui,500,2301.473516909822
Perrier,Marine,55,171.0,100.6,H,oui,master,Hauts-de-France,non,oui,2832,22058.398512396405
Grégoire,Manon,37,169.8,74.8,F,non,master,Provence-Alpes-Côte d’Azur,oui,non,2486,500.0
Gautier,David,67,161.9,82.3,F,oui,bac+2,Corse,non,non,2770,500.0
Dubois,Julien,18,170.2,55.4,H,non,aucun,Provence-Alpes-Côte d’Azur,oui,non,4064,500.0
Bruneau,Richard,44,176.6,61.7,F,non,master,Hauts-de-France,oui,oui,3702,8907.639309223869
Traore,Gabriel,63,165.0,58.3,H,oui,master,Hauts-de-France,oui,oui,1588,10800.176203540703
Perrier,Catherine,70,152.3,77.1,H,oui,bac,Île-de-France,oui,non,500,500.0
Boulanger,Caroline,30,157.7,38.9,F,non,master,Provence-Alpes-Côte d’Azur,oui,oui,2396,16629.22983206045
Roger,Clémence,23,168.5,65.1,F,oui,bac+2,Provence-Alpes-Côte d’Azur,non,oui,1248,20237.633377791826
Adam,Christiane,33,158.3,77.0,F,non,aucun,Île-de-France,oui,oui,1839,500.0
Collet,Auguste,18,173.2,56.7,H,oui,bac,Île-de-France,non,non,2717,500.0
Lopes,Éléonore,66,183.0,78.8,F,non,master,Auvergne-Rhône-Alpes,non,oui,2005,14507.067430471574
Olivier,Thibault,61,172.6,66.4,F,non,bac,Auvergne-Rhône-Alpes,non,oui,2509,13409.698107901284
Dupré,Charlotte,21,166.7,67.5,F,non,aucun,Île-de-France,non,non,2754,500.0
Coulon,Emmanuel,43,160.1,54.8,H,oui,doctorat,Provence-Alpes-Côte d’Azur,non,non,833,500.0
Fournier,Christophe,66,154.0,51.7,H,non,master,Occitanie,non,non,2691,500.0
Laurent,Adrienne,18,161.1,77.7,F,oui,bac+2,Île-de-France,non,non,2541,500.0
Rolland,Denise,32,150.3,79.8,F,non,doctorat,Provence-Alpes-Côte d’Azur,non,oui,3472,39809.153008774505
Raymond,Raymond,48,160.1,76.3,H,non,bac+2,Corse,oui,non,1472,500.0
Bailly,Claude,74,171.0,51.0,H,oui,master,Provence-Alpes-Côte d’Azur,non,non,500,500.0
Launay,Thomas,53,166.2,68.1,F,oui,master,Provence-Alpes-Côte d’Azur,non,non,2022,1879.0136735056842
Perrot,Yves,33,158.2,64.0,H,oui,bac,Provence-Alpes-Côte d’Azur,oui,oui,2823,12348.709196603852
Lebreton,Thierry,63,169.6,72.7,H,oui,bac+2,Normandie,non,oui,1695,17829.847992669038
Bouchet,Guy,34,181.7,52.4,F,oui,bac,Occitanie,oui,non,3085,500.0
Hamon,Frédéric,39,181.8,77.2,H,oui,bac+2,Normandie,non,non,2256,4155.079793981393
Benoit,Nathalie,68,164.7,85.5,F,oui,bac,Bretagne,oui,oui,792,4505.545409086487
Roussel,Jacqueline,25,160.3,64.0,H,non,doctorat,Corse,oui,oui,3985,20832.569392867714
Bernier,Auguste,26,173.8,55.5,F,non,doctorat,Île-de-France,non,oui,2127,20774.904459532492
Blanc,Dorothée,52,163.9,59.4,H,non,master,Auvergne-Rhône-Alpes,non,non,3674,5282.813166276808
Maillot,Agathe,68,156.3,94.1,H,oui,aucun,Normandie,oui,oui,3493,7248.230260291396
Carre,Emmanuel,47,180.9,63.1,F,oui,bac+2,Corse,non,non,2320,500.0
Turpin,Louise,27,155.7,62.1,F,oui,aucun,Auvergne-Rhône-Alpes,non,oui,3092,20749.15985317786
Picard,Sébastien,62,183.0,53.4,H,non,doctorat,Occitanie,oui,oui,2061,13640.05425103973
Andre,Frédérique,63,168.5,49.1,F,oui,bac+2,Hauts-de-France,oui,non,3209,500.0
Le Roux,Corinne,69,162.8,67.1,H,oui,bac,Occitanie,non,oui,1957,19497.90398709332
Jacob,Jules,70,162.1,69.9,H,oui,doctorat,Normandie,non,oui,2241,22572.98636217076
Martineau,Anne,48,166.3,59.1,F,non,master,Provence-Alpes-Côte d’Azur,non,oui,2883,20347.73975438911
Baudry,René,30,186.5,72.1,F,oui,bac,Auvergne-Rhône-Alpes,oui,non,3695,500.0
Peltier,Michelle,63,156.1,72.4,F,non,bac,Hauts-de-France,non,non,1183,500.0
Bazin,Joseph,36,155.2,58.9,H,oui,bac,Corse,oui,oui,3930,11005.295056782887
Bourdon,Nicolas,72,179.5,73.6,H,oui,master,Normandie,oui,non,660,500.0
Morvan,Vincent,24,168.0,74.5,F,non,bac,Île-de-France,oui,non,2710,500.0
Carre,Roger,59,151.6,56.6,F,non,bac,Normandie,oui,oui,2423,500.0
Étienne,Aurore,33,175.4,37.1,F,non,bac+2,Hauts-de-France,non,non,2305,500.0
Delannoy,Cécile,68,171.4,82.7,H,non,master,Bretagne,non,oui,3331,28271.21782559573
Vallet,Sabine,25,175.8,58.0,H,oui,aucun,Occitanie,oui,oui,500,680.7679706410524
Masson,Victor,54,166.1,85.0,F,non,aucun,Hauts-de-France,non,oui,4172,7690.976986385638
Blot,Emmanuelle,59,177.1,76.4,F,non,doctorat,Hauts-de-France,oui,oui,2955,9937.287780845716
Schneider,Clémence,63,164.4,68.0,H,non,aucun,Normandie,non,oui,4502,7560.432958632722
Jacques,Laurent,71,160.6,94.2,H,oui,aucun,Hauts-de-France,oui,oui,2113,500.0
Leclerc,Laurent,46,183.3,48.9,F,oui,aucun,Hauts-de-France,oui,non,3203,500.0
Benard,Amélie,23,162.6,48.8,F,oui,aucun,Provence-Alpes-Côte d’Azur,non,oui,2762,10834.515630486932
Benard,Christophe,52,180.1,57.3,H,non,aucun,Corse,non,oui,701,500.0
Guérin,Isabelle,51,169.1,68.7,F,non,bac,Occitanie,non,oui,3157,12857.28259049289
Bousquet,Éléonore,40,179.5,69.1,H,oui,aucun,Corse,oui,oui,4726,2980.945027814752
Rodriguez,Laurence,37,172.2,64.8,H,oui,doctorat,Corse,non,oui,566,11475.435380293653
Mallet,Aimée,64,167.4,65.0,F,oui,doctorat,Bretagne,non,oui,3652,39661.67774803637
Da Costa,Geneviève,75,174.6,52.3,H,non,master,Provence-Alpes-Côte d’Azur,non,non,2706,500.0
Weber,Aimée,62,176.7,92.9,H,oui,aucun,Bretagne,oui,non,3565,500.0
Philippe,Philippe,54,177.6,70.9,H,non,bac,Auvergne-Rhône-Alpes,non,oui,2965,10962.921308924228
Diallo,Aurore,56,182.5,50.0,H,oui,bac+2,Provence-Alpes-Côte d’Azur,oui,non,2080,500.0
Regnier,Arnaude,44,162.3,75.7,H,non,aucun,Auvergne-Rhône-Alpes,non,non,3976,500.0
Gonzalez,Clémence,27,164.0,34.1,H,non,aucun,Provence-Alpes-Côte d’Azur,non,non,2005,500.0
Grondin,Noël,32,179.1,78.1,F,oui,aucun,Hauts-de-France,non,oui,3013,4835.906537861521
Leclercq,Thibault,69,167.2,50.8,F,oui,doctorat,Auvergne-Rhône-Alpes,non,oui,3118,26343.92534977378
Leclercq,David,56,161.7,102.8,H,oui,bac,Auvergne-Rhône-Alpes,non,oui,3184,26996.622923649214
Jacques,Alix,69,164.2,60.8,F,non,doctorat,Hauts-de-France,non,oui,2388,13149.976970356862
Morin,Chantal,50,167.6,86.8,H,oui,bac,Normandie,non,oui,2723,18979.58809579048
Rémy,Martin,64,162.7,98.4,F,oui,doctorat,Normandie,non,oui,2559,25964.906920416797
Germain,Cécile,40,177.7,60.9,F,non,bac+2,Normandie,oui,oui,2935,5930.88609799719
Pottier,Brigitte,72,173.1,41.7,H,non,master,Auvergne-Rhône-Alpes,oui,non,4918,500.0
Roche,Édith,22,182.9,64.0,H,oui,bac,Île-de-France,oui,non,1177,500.0
Goncalves,Inès,53,173.5,71.3,F,oui,master,Hauts-de-France,non,oui,2926,24132.735737277297
Grenier,Richard,61,171.9,77.6,H,non,aucun,Corse,oui,non,4236,500.0
Legros,Bertrand,62,175.7,54.3,F,oui,doctorat,Île-de-France,non,non,4135,20982.234651792773
Laroche,Émilie,61,186.4,117.3,H,oui,aucun,Auvergne-Rhône-Alpes,oui,oui,1151,660.9694682569535
Bègue,Madeleine,21,172.4,38.8,F,non,master,Hauts-de-France,non,non,3163,500.0
Thibault,Émilie,39,164.5,98.9,H,oui,bac+2,Bretagne,non,oui,1570,21155.702698377827
Bonnin,Bernard,31,153.1,62.9,H,non,bac,Bretagne,oui,non,500,500.0
Lopes,Théodore,75,177.5,39.0,F,oui,bac+2,Île-de-France,non,oui,2534,22372.246064668394
Cordier,Élisabeth,40,149.2,65.2,H,oui,bac+2,Hauts-de-France,non,oui,4472,24027.255181440287
Dubois,Gilles,24,173.6,57.0,F,non,bac,Provence-Alpes-Côte d’Azur,oui,oui,2462,3114.8419189794286
Antoine,Charlotte,49,170.2,77.1,H,oui,bac+2,Corse,non,oui,859,3080.02571065507
Godard,Océane,37,175.9,29.4,F,non,bac,Bretagne,oui,non,1744,500.0
Rodrigues,Thérèse,60,165.1,79.5,F,oui,bac,Auvergne-Rhône-Alpes,non,oui,2527,20368.231918094152
Vallet,Anaïs,74,155.9,55.2,H,oui,bac,Bretagne,oui,oui,2738,13554.508646838343
Girard,Constance,44,169.2,61.3,F,oui,bac,Corse,non,non,1922,500.0
Berthelot,Théophile,35,177.0,62.2,H,non,master,Occitanie,oui,oui,2394,8289.593451927234
Collin,Alexandrie,66,191.7,48.6,F,non,bac,Provence-Alpes-Côte d’Azur,oui,non,500,500.0
Lemoine,Michèle,26,177.8,59.8,H,non,doctorat,Île-de-France,oui,oui,2118,26412.462316042947
Martel,Auguste,71,162.2,66.1,F,non,doctorat,Île-de-France,non,oui,4418,31656.217688720928
Dupuy,Laetitia,36,178.0,82.9,F,oui,master,Corse,oui,non,800,500.0
Delannoy,Laurent,29,158.5,27.4,H,non,aucun,Bretagne,oui,non,1528,500.0
Philippe,Margaud,45,179.6,77.8,H,non,aucun,Hauts-de-France,oui,non,2234,500.0
Blot,Alexandre,55,169.8,59.7,H,oui,aucun,Hauts-de-France,non,oui,2745,5379.005992794104
Gomes,Aurore,30,177.7,45.8,H,non,aucun,Corse,oui,non,2859,500.0
Pottier,Catherine,42,179.3,63.8,F,non,bac,Corse,non,oui,3340,500.0
